match_id,cmp_id,homeTeamId,awayTeamId,startDate,courtId,referee_id,round,isDraw,last_match,is_bye,is_forfeited,is_cancel,homeTeamKits,awayTeamKits,homeTeamName,awayTeamName,total_goals,goal_difference,home_win,match_year,match_month,match_day,match_weekday,home_team_goals,away_team_goals,home_team_points,away_team_points
217714,878,17,331,3/21/2025,11,1,8,0,0,0,0,0,0,0,Fitzroy FC,Hume FC,8,2,1,2025,3,21,4,5,3,3,0
217716,878,22,20,3/28/2025,11,1,9,0,0,0,0,0,0,0,FC Carlton Heart,Western United FC,6,4,0,2025,3,28,4,1,5,0,3
217717,878,18,331,3/28/2025,11,1,9,0,0,0,0,0,0,0,Moreland Blues FC,Hume FC,10,8,1,2025,3,28,4,9,1,3,0
217718,878,16,329,3/28/2025,11,1,9,0,0,0,0,0,0,0,Pascoe Vale FC,Melbourne AKU FC,9,3,1,2025,3,28,4,6,3,3,0
217720,878,331,329,4/4/2025,11,1,10,0,0,0,0,0,0,0,Hume FC,Melbourne AKU FC,9,1,1,2025,4,4,4,5,4,3,0
217721,878,17,16,4/4/2025,11,1,10,0,0,0,0,0,0,0,Fitzroy FC,Pascoe Vale FC,6,2,0,2025,4,4,4,2,4,0,3
217722,878,18,20,4/4/2025,11,1,10,0,0,0,0,0,0,0,Moreland Blues FC,Western United FC,7,1,1,2025,4,4,4,4,3,3,0
217724,878,17,329,4/11/2025,11,1,11,0,0,0,0,0,0,0,Fitzroy FC,Melbourne AKU FC,10,6,1,2025,4,11,4,8,2,3,0
217725,878,20,331,4/11/2025,11,1,11,0,0,0,0,0,0,0,Western United FC,Hume FC,6,2,1,2025,4,11,4,4,2,3,0
217726,878,22,16,4/11/2025,11,1,11,0,0,0,0,0,0,0,FC Carlton Heart,Pascoe Vale FC,11,9,0,2025,4,11,4,1,10,0,3
217728,878,20,17,5/2/2025,11,1,12,0,0,0,0,0,0,0,Western United FC,Fitzroy FC,7,3,0,2025,5,2,4,2,5,0,3
217729,878,16,18,5/2/2025,11,1,12,0,0,0,0,0,0,0,Pascoe Vale FC,Moreland Blues FC,13,5,0,2025,5,2,4,4,9,0,3
217730,878,331,22,5/2/2025,11,1,12,0,0,0,0,0,0,0,Hume FC,FC Carlton Heart,8,4,1,2025,5,2,4,6,2,3,0
217732,878,17,22,5/9/2025,11,1,13,0,0,0,0,0,0,0,Fitzroy FC,FC Carlton Heart,25,19,1,2025,5,9,4,22,3,3,0
217733,878,331,16,5/9/2025,11,1,13,0,0,0,0,0,0,0,Hume FC,Pascoe Vale FC,7,1,1,2025,5,9,4,4,3,3,0
217734,878,18,329,5/9/2025,11,1,13,0,0,0,0,0,0,0,Moreland Blues FC,Melbourne AKU FC,11,5,1,2025,5,9,4,8,3,3,0
217736,878,329,22,5/16/2025,11,1,14,0,0,0,0,0,0,0,Melbourne AKU FC,FC Carlton Heart,7,1,0,2025,5,16,4,3,4,0,3
217737,878,17,18,5/16/2025,11,1,14,1,0,0,0,0,0,0,Fitzroy FC,Moreland Blues FC,6,0,1,2025,5,16,4,3,3,1,1
217738,878,20,16,5/16/2025,11,1,14,0,0,0,0,0,0,0,Western United FC,Pascoe Vale FC,7,1,0,2025,5,16,4,3,4,0,3
228336,878,18,331,5/23/2025,11,1,15,0,0,0,0,0,0,0,Moreland Blues FC,Hume FC,4,4,1,2025,5,23,4,4,0,3,0
228337,878,16,329,5/23/2025,11,1,15,0,0,0,0,0,0,0,Pascoe Vale FC,Melbourne AKU FC,5,1,1,2025,5,23,4,3,2,3,0
228338,878,20,22,5/23/2025,11,1,15,0,0,0,0,0,0,0,Western United FC,FC Carlton Heart,8,6,1,2025,5,23,4,7,1,3,0
228340,878,22,16,5/30/2025,11,1,16,0,0,0,0,0,0,0,FC Carlton Heart,Pascoe Vale FC,14,4,0,2025,5,30,4,5,9,0,3
228341,878,331,20,5/30/2025,11,1,16,0,0,0,0,0,0,0,Hume FC,Western United FC,7,7,1,2025,5,30,4,7,0,3,0
228342,878,329,17,5/30/2025,11,1,16,0,0,0,0,0,0,0,Melbourne AKU FC,Fitzroy FC,8,6,0,2025,5,30,4,1,7,0,3
228344,878,17,22,6/6/2025,11,1,17,0,0,0,0,0,0,0,Fitzroy FC,FC Carlton Heart,15,13,1,2025,6,6,4,14,1,3,0
228345,878,16,331,6/6/2025,11,1,17,0,0,0,0,0,0,0,Pascoe Vale FC,Hume FC,3,3,1,2025,6,6,4,3,0,3,0
228346,878,18,329,6/6/2025,11,1,17,0,0,0,0,0,0,0,Moreland Blues FC,Melbourne AKU FC,17,11,1,2025,6,6,4,14,3,3,0
228348,878,20,17,6/13/2025,11,1,18,0,0,0,0,0,0,0,Western United FC,Fitzroy FC,9,5,0,2025,6,13,4,2,7,0,3
228349,878,18,16,6/13/2025,11,1,18,0,0,0,0,0,0,0,Moreland Blues FC,Pascoe Vale FC,5,3,0,2025,6,13,4,1,4,0,3
228350,878,331,22,6/13/2025,11,1,18,0,0,0,0,0,0,0,Hume FC,FC Carlton Heart,18,14,1,2025,6,13,4,16,2,3,0
228352,878,22,18,6/20/2025,11,1,19,0,0,0,0,0,0,0,FC Carlton Heart,Moreland Blues FC,24,18,0,2025,6,20,4,3,21,0,3
228353,878,331,17,6/20/2025,11,1,19,0,0,0,0,0,0,0,Hume FC,Fitzroy FC,6,4,0,2025,6,20,4,1,5,0,3
228354,878,329,20,6/20/2025,11,1,19,0,0,0,0,0,0,0,Melbourne AKU FC,Western United FC,9,1,1,2025,6,20,4,5,4,3,0
228356,878,329,22,6/27/2025,11,1,20,0,0,0,0,0,0,0,Melbourne AKU FC,FC Carlton Heart,11,3,1,2025,6,27,4,7,4,3,0
228357,878,17,18,6/27/2025,11,1,20,1,0,0,0,0,0,0,Fitzroy FC,Moreland Blues FC,6,0,1,2025,6,27,4,3,3,1,1
228358,878,20,16,6/27/2025,11,1,20,1,0,0,0,0,0,0,Western United FC,Pascoe Vale FC,10,0,1,2025,6,27,4,5,5,1,1
228360,878,329,331,7/4/2025,11,1,21,0,0,0,0,0,0,0,Melbourne AKU FC,Hume FC,6,4,1,2025,7,4,4,5,1,3,0
228361,878,16,17,7/4/2025,11,1,21,0,0,0,0,0,0,0,Pascoe Vale FC,Fitzroy FC,7,3,0,2025,7,4,4,2,5,0,3
228362,878,18,20,7/4/2025,11,1,21,0,0,0,0,0,0,0,Moreland Blues FC,Western United FC,15,1,1,2025,7,4,4,8,7,3,0
234582,948,17,329,8/15/2025,12,1,1,0,0,0,0,0,0,0,Fitzroy FC,Melbourne AKU FC,11,5,1,2025,8,15,4,8,3,3,0
234583,948,331,343,8/15/2025,12,1,1,0,0,0,0,0,0,0,Hume FC,Northern Phoenix FC,7,5,0,2025,8,15,4,1,6,0,3
234584,948,344,16,8/15/2025,12,1,1,0,0,0,0,0,0,0,Thornbury Utd FC ,Pascoe Vale FC,9,1,1,2025,8,15,4,5,4,3,0
234586,948,343,18,8/22/2025,12,1,2,0,0,0,0,0,0,0,Northern Phoenix FC,Moreland Blues FC,14,12,0,2025,8,22,4,1,13,0,3
234587,948,17,331,8/22/2025,12,1,2,0,0,0,0,0,0,0,Fitzroy FC,Hume FC,9,7,1,2025,8,22,4,8,1,3,0
234588,948,329,344,8/22/2025,12,1,2,0,0,0,0,0,0,0,Melbourne AKU FC,Thornbury Utd FC ,9,1,1,2025,8,22,4,5,4,3,0
234590,948,344,331,8/29/2025,12,1,3,1,0,0,0,0,0,0,Thornbury Utd FC ,Hume FC,9,1,0,2025,8,29,4,4,5,0,3
234591,948,16,17,8/29/2025,12,1,3,0,0,0,0,0,0,0,Pascoe Vale FC,Fitzroy FC,7,5,0,2025,8,29,4,1,6,0,3
234592,948,18,329,8/29/2025,12,1,3,1,0,0,0,0,0,0,Moreland Blues FC,Melbourne AKU FC,8,0,1,2025,8,29,4,4,4,1,1
234594,948,17,343,9/5/2025,12,1,4,0,0,0,0,0,0,0,Fitzroy FC,Northern Phoenix FC,15,1,1,2025,9,5,4,8,7,3,0
234595,948,18,331,9/5/2025,12,1,4,0,0,0,0,0,0,0,Moreland Blues FC,Hume FC,10,2,1,2025,9,5,4,6,4,3,0
234596,948,329,16,9/5/2025,12,1,4,0,0,0,0,0,0,0,Melbourne AKU FC,Pascoe Vale FC,5,3,0,2025,9,5,4,1,4,0,3
234598,948,343,329,9/12/2025,12,1,5,0,0,0,0,0,0,0,Northern Phoenix FC,Melbourne AKU FC,10,2,0,2025,9,12,4,4,6,0,3
234599,948,18,16,9/12/2025,12,1,5,0,0,0,0,0,0,0,Moreland Blues FC,Pascoe Vale FC,10,4,0,2025,9,12,4,3,7,0,3
234600,948,344,17,9/12/2025,12,1,5,0,0,0,0,0,0,0,Thornbury Utd FC ,Fitzroy FC,5,5,0,2025,9,12,4,0,5,0,3
234602,948,344,18,9/19/2025,12,1,6,0,0,0,0,0,0,0,Thornbury Utd FC ,Moreland Blues FC,9,7,0,2025,9,19,4,1,8,0,3
234603,948,329,331,9/19/2025,12,1,6,0,0,0,0,0,0,0,Melbourne AKU FC,Hume FC,11,5,1,2025,9,19,4,8,3,3,0
234604,948,16,343,9/19/2025,12,1,6,1,0,0,0,0,0,0,Pascoe Vale FC,Northern Phoenix FC,6,0,1,2025,9,19,4,3,3,1,1
234606,948,344,343,10/3/2025,12,1,7,0,0,0,0,0,0,0,Thornbury Utd FC ,Northern Phoenix FC,9,1,1,2025,10,3,4,5,4,3,0
234607,948,18,17,10/3/2025,12,1,7,1,0,0,0,0,0,0,Moreland Blues FC,Fitzroy FC,10,0,1,2025,10,3,4,5,5,1,1
234608,948,331,16,10/3/2025,12,1,7,1,0,0,0,0,0,0,Hume FC,Pascoe Vale FC,4,0,1,2025,10,3,4,2,2,1,1
234610,948,343,18,10/10/2025,12,1,8,0,0,0,0,0,0,0,Northern Phoenix FC,Moreland Blues FC,15,11,0,2025,10,10,4,2,13,0,3
234611,948,331,17,10/10/2025,12,1,8,0,0,0,0,0,0,0,Hume FC,Fitzroy FC,6,4,0,2025,10,10,4,1,5,0,3
234612,948,16,329,10/10/2025,12,1,8,0,0,0,0,0,0,0,Pascoe Vale FC,Melbourne AKU FC,8,2,1,2025,10,10,4,5,3,3,0
234614,948,331,16,10/17/2025,12,1,9,1,0,0,0,0,0,0,Hume FC,Pascoe Vale FC,8,0,1,2025,10,17,4,4,4,1,1
234615,948,17,329,10/17/2025,12,1,9,0,0,0,0,0,0,0,Fitzroy FC,Melbourne AKU FC,3,1,1,2025,10,17,4,2,1,3,0
234616,948,344,343,10/17/2025,12,1,9,0,0,0,0,0,0,0,Thornbury Utd FC ,Northern Phoenix FC,10,6,0,2025,10,17,4,2,8,0,3
234618,948,18,331,10/24/2025,12,1,10,0,0,0,0,0,0,0,Moreland Blues FC,Hume FC,7,1,1,2025,10,24,4,4,3,3,0
234619,948,16,343,10/24/2025,12,1,10,0,0,0,0,0,0,0,Pascoe Vale FC,Northern Phoenix FC,9,3,1,2025,10,24,4,6,3,3,0
234620,948,344,329,10/24/2025,12,1,10,0,0,0,0,0,0,0,Thornbury Utd FC ,Melbourne AKU FC,6,2,0,2025,10,24,4,2,4,0,3
234622,948,344,17,10/31/2025,12,1,11,0,0,0,0,0,0,0,Thornbury Utd FC ,Fitzroy FC,15,9,0,2025,10,31,4,3,12,0,3
234623,948,18,16,10/31/2025,12,1,11,0,0,0,0,0,0,0,Moreland Blues FC,Pascoe Vale FC,8,2,1,2025,10,31,4,5,3,3,0
234624,948,329,331,10/31/2025,12,1,11,0,0,0,0,0,0,0,Melbourne AKU FC,Hume FC,5,5,0,2025,10,31,4,0,5,0,3
234626,948,344,331,11/7/2025,12,1,12,0,0,0,0,0,0,0,Thornbury Utd FC ,Hume FC,2,2,0,2025,11,7,4,0,2,0,3
234627,948,18,329,11/7/2025,12,1,12,0,0,0,0,0,0,0,Moreland Blues FC,Melbourne AKU FC,11,5,0,2025,11,7,4,3,8,0,3
234628,948,17,343,11/7/2025,12,1,12,0,0,0,0,0,0,0,Fitzroy FC,Northern Phoenix FC,15,11,1,2025,11,7,4,13,2,3,0
234630,948,344,18,11/14/2025,12,1,13,0,0,0,0,0,0,0,Thornbury Utd FC ,Moreland Blues FC,16,4,0,2025,11,14,4,6,10,0,3
234631,948,16,17,11/14/2025,12,1,13,0,0,0,0,0,0,0,Pascoe Vale FC,Fitzroy FC,11,5,0,2025,11,14,4,3,8,0,3
234632,948,329,343,11/14/2025,12,1,13,0,0,0,0,0,0,0,Melbourne AKU FC,Northern Phoenix FC,10,2,0,2025,11,14,4,4,6,0,3
234634,948,16,344,11/21/2025,12,1,14,0,0,0,0,0,0,0,Pascoe Vale FC,Thornbury Utd FC ,5,1,1,2025,11,21,4,3,2,3,0
234635,948,17,18,11/21/2025,12,1,14,0,0,0,0,0,0,0,Fitzroy FC,Moreland Blues FC,3,1,0,2025,11,21,4,1,2,0,3
234636,948,331,343,11/21/2025,12,1,14,0,0,0,0,0,0,0,Hume FC,Northern Phoenix FC,9,1,1,2025,11,21,4,5,4,3,0
250457,1028,331,344,2/8/2026,11,1,1,0,0,0,0,0,0,0,Hume FC,Thornbury Utd FC ,5,3,1,2026,2,8,6,4,1,3,0
250458,1028,18,17,2/8/2026,11,1,1,0,0,0,0,0,0,0,Moreland Blues FC,Fitzroy FC,6,4,0,2026,2,8,6,1,5,0,3
250459,1028,16,329,2/8/2026,11,1,1,0,0,0,0,0,0,0,Pascoe Vale FC,Melbourne AKU FC,2,2,0,2026,2,8,6,0,2,0,3
250461,1028,22,17,2/15/2026,11,1,2,0,0,0,0,0,0,0,FC Carlton Heart,Fitzroy FC,10,8,0,2026,2,15,6,1,9,0,3
250462,1028,16,331,2/15/2026,11,1,2,0,0,0,0,0,101,0,Pascoe Vale FC,Hume FC,6,2,1,2026,2,15,6,4,2,3,0
250463,1028,344,329,2/15/2026,11,1,2,1,0,0,0,0,0,0,Thornbury Utd FC ,Melbourne AKU FC,10,0,1,2026,2,15,6,5,5,1,1
250465,1028,344,18,3/1/2026,11,1,3,0,0,0,0,0,0,0,Thornbury Utd FC ,Moreland Blues FC,7,5,0,2026,3,1,6,1,6,0,3
250466,1028,16,17,3/1/2026,11,1,3,0,0,0,0,0,0,0,Pascoe Vale FC,Fitzroy FC,3,1,0,2026,3,1,6,1,2,0,3
250467,1028,331,22,3/1/2026,11,1,3,0,0,0,0,0,0,0,Hume FC,FC Carlton Heart,10,2,1,2026,3,1,6,6,4,3,0
250469,1028,331,17,3/8/2026,12,1,4,0,0,0,0,0,0,0,Hume FC,Fitzroy FC,7,1,1,2026,3,8,6,4,3,3,0
250470,1028,329,22,3/8/2026,12,1,4,0,0,0,0,0,0,0,Melbourne AKU FC,FC Carlton Heart,4,2,1,2026,3,8,6,3,1,3,0
250471,1028,16,18,3/8/2026,12,1,4,0,0,0,0,0,0,0,Pascoe Vale FC,Moreland Blues FC,9,5,0,2026,3,8,6,2,7,0,3
250473,1028,18,329,3/22/2026,11,1,5,0,0,0,0,0,0,0,Moreland Blues FC,Melbourne AKU FC,4,4,1,2026,3,22,6,4,0,3,0
250474,1028,16,22,3/22/2026,11,1,5,1,0,0,0,0,0,0,Pascoe Vale FC,FC Carlton Heart,12,0,1,2026,3,22,6,6,6,1,1
250475,1028,17,344,3/22/2026,11,1,5,0,0,0,0,0,0,0,Fitzroy FC,Thornbury Utd FC ,10,8,1,2026,3,22,6,9,1,3,0
250477,1028,344,22,3/29/2026,11,1,6,0,0,0,0,0,57,15,Thornbury Utd FC ,FC Carlton Heart,5,3,1,2026,3,29,6,4,1,3,0
250478,1028,331,18,3/29/2026,11,1,6,0,0,0,0,0,53,51,Hume FC,Moreland Blues FC,3,1,0,2026,3,29,6,1,2,0,3
250479,1028,17,329,3/29/2026,11,1,6,0,0,0,0,0,38,28,Fitzroy FC,Melbourne AKU FC,12,10,1,2026,3,29,6,11,1,3,0
250481,1028,22,18,4/19/2026,12,1,7,1,0,0,0,0,0,48,FC Carlton Heart,Moreland Blues FC,14,0,1,2026,4,19,6,7,7,1,1
250482,1028,344,16,4/19/2026,12,1,7,1,0,0,0,0,0,0,Thornbury Utd FC ,Pascoe Vale FC,10,0,1,2026,4,19,6,5,5,1,1
250483,1028,329,331,4/19/2026,12,1,7,0,0,0,0,0,28,0,Melbourne AKU FC,Hume FC,7,1,0,2026,4,19,6,3,4,0,3
250485,1028,329,17,4/26/2026,11,1,8,0,0,0,0,0,28,40,Melbourne AKU FC,Fitzroy FC,5,1,0,2026,4,26,6,2,3,0,3
250486,1028,18,16,4/26/2026,11,1,8,0,0,0,0,0,51,104,Moreland Blues FC,Pascoe Vale FC,6,4,1,2026,4,26,6,5,1,3,0
250487,1028,22,331,4/26/2026,11,1,8,0,0,0,0,0,0,52,FC Carlton Heart,Hume FC,9,3,0,2026,4,26,6,3,6,0,3
